CodeString,Name,Keywords,ID,MasterID
FC_Surprise_dist_50_3_udq_500.median,FC_Surprise_dist_50_3_udq_500_median,"information,symbolic",2355,791
FC_Surprise_dist_50_3_udq_500.lq,FC_Surprise_dist_50_3_udq_500_lq,"information,symbolic",2356,791
FC_Surprise_dist_50_3_udq_500.uq,FC_Surprise_dist_50_3_udq_500_uq,"information,symbolic",2357,791
FC_Surprise_dist_50_3_udq_500.std,FC_Surprise_dist_50_3_udq_500_std,"information,symbolic",2358,791
FC_Surprise_dist_50_3_udq_500.tstat,FC_Surprise_dist_50_3_udq_500_tstat,"information,symbolic",2359,791
FC_Surprise_dist_100_4_udq_500.min,FC_Surprise_dist_100_4_udq_500_min,"information,symbolic",2360,792
FC_Surprise_dist_100_4_udq_500.max,FC_Surprise_dist_100_4_udq_500_max,"information,symbolic",2361,792
FC_Surprise_dist_100_4_udq_500.mean,FC_Surprise_dist_100_4_udq_500_mean,"information,symbolic",2362,792
FC_Surprise_dist_100_4_udq_500.median,FC_Surprise_dist_100_4_udq_500_median,"information,symbolic",2363,792
FC_Surprise_dist_100_4_udq_500.lq,FC_Surprise_dist_100_4_udq_500_lq,"information,symbolic",2364,792
FC_Surprise_dist_100_4_udq_500.uq,FC_Surprise_dist_100_4_udq_500_uq,"information,symbolic",2365,792
FC_Surprise_dist_100_4_udq_500.std,FC_Surprise_dist_100_4_udq_500_std,"information,symbolic",2366,792
FC_Surprise_dist_100_4_udq_500.tstat,FC_Surprise_dist_100_4_udq_500_tstat,"information,symbolic",2367,792
FC_Surprise_dist_100_5_udq_500.min,FC_Surprise_dist_100_5_udq_500_min,"information,symbolic",2368,793
FC_Surprise_dist_100_5_udq_500.max,FC_Surprise_dist_100_5_udq_500_max,"information,symbolic",2369,793
FC_Surprise_dist_100_5_udq_500.mean,FC_Surprise_dist_100_5_udq_500_mean,"information,symbolic",2370,793
FC_Surprise_dist_100_5_udq_500.median,FC_Surprise_dist_100_5_udq_500_median,"information,symbolic",2371,793
FC_Surprise_dist_100_5_udq_500.lq,FC_Surprise_dist_100_5_udq_500_lq,"information,symbolic",2372,793
FC_Surprise_dist_100_5_udq_500.uq,FC_Surprise_dist_100_5_udq_500_uq,"information,symbolic",2373,793
FC_Surprise_dist_100_5_udq_500.std,FC_Surprise_dist_100_5_udq_500_std,"information,symbolic",2374,793
FC_Surprise_dist_100_5_udq_500.tstat,FC_Surprise_dist_100_5_udq_500_tstat,"information,symbolic",2375,793
FC_Surprise_T1_20_2_udq_500.min,FC_Surprise_T1_20_2_udq_500_min,"information,symbolic",2376,794
FC_Surprise_T1_20_2_udq_500.max,FC_Surprise_T1_20_2_udq_500_max,"information,symbolic",2377,794
FC_Surprise_T1_20_2_udq_500.mean,FC_Surprise_T1_20_2_udq_500_mean,"information,symbolic",2378,794
FC_Surprise_T1_20_2_udq_500.median,FC_Surprise_T1_20_2_udq_500_median,"information,symbolic",2379,794
FC_Surprise_T1_20_2_udq_500.lq,FC_Surprise_T1_20_2_udq_500_lq,"information,symbolic",2380,794
FC_Surprise_T1_20_2_udq_500.uq,FC_Surprise_T1_20_2_udq_500_uq,"information,symbolic",2381,794
FC_Surprise_T1_20_2_udq_500.std,FC_Surprise_T1_20_2_udq_500_std,"information,symbolic",2382,794
FC_Surprise_T1_20_2_udq_500.tstat,FC_Surprise_T1_20_2_udq_500_tstat,"information,symbolic",2383,794
FC_Surprise_T1_50_3_udq_500.min,FC_Surprise_T1_50_3_udq_500_min,"information,symbolic",2384,795
FC_Surprise_T1_50_3_udq_500.max,FC_Surprise_T1_50_3_udq_500_max,"information,symbolic",2385,795
FC_Surprise_T1_50_3_udq_500.mean,FC_Surprise_T1_50_3_udq_500_mean,"information,symbolic",2386,795
FC_Surprise_T1_50_3_udq_500.median,FC_Surprise_T1_50_3_udq_500_median,"information,symbolic",2387,795
FC_Surprise_T1_50_3_udq_500.lq,FC_Surprise_T1_50_3_udq_500_lq,"information,symbolic",2388,795
FC_Surprise_T1_50_3_udq_500.uq,FC_Surprise_T1_50_3_udq_500_uq,"information,symbolic",2389,795
FC_Surprise_T1_50_3_udq_500.std,FC_Surprise_T1_50_3_udq_500_std,"information,symbolic",2390,795
FC_Surprise_T1_50_3_udq_500.tstat,FC_Surprise_T1_50_3_udq_500_tstat,"information,symbolic",2391,795
FC_Surprise_T1_100_4_udq_500.min,FC_Surprise_T1_100_4_udq_500_min,"information,symbolic",2392,796
FC_Surprise_T1_100_4_udq_500.max,FC_Surprise_T1_100_4_udq_500_max,"information,symbolic",2393,796
FC_Surprise_T1_100_4_udq_500.mean,FC_Surprise_T1_100_4_udq_500_mean,"information,symbolic",2394,796
FC_Surprise_T1_100_4_udq_500.median,FC_Surprise_T1_100_4_udq_500_median,"information,symbolic",2395,796
FC_Surprise_T1_100_4_udq_500.lq,FC_Surprise_T1_100_4_udq_500_lq,"information,symbolic",2396,796
FC_Surprise_T1_100_4_udq_500.uq,FC_Surprise_T1_100_4_udq_500_uq,"information,symbolic",2397,796
FC_Surprise_T1_100_4_udq_500.std,FC_Surprise_T1_100_4_udq_500_std,"information,symbolic",2398,796
FC_Surprise_T1_100_4_udq_500.tstat,FC_Surprise_T1_100_4_udq_500_tstat,"information,symbolic",2399,796
FC_Surprise_T1_100_5_udq_500.min,FC_Surprise_T1_100_5_udq_500_min,"information,symbolic",2400,797
FC_Surprise_T1_100_5_udq_500.max,FC_Surprise_T1_100_5_udq_500_max,"information,symbolic",2401,797
FC_Surprise_T1_100_5_udq_500.mean,FC_Surprise_T1_100_5_udq_500_mean,"information,symbolic",2402,797
FC_Surprise_T1_100_5_udq_500.median,FC_Surprise_T1_100_5_udq_500_median,"information,symbolic",2403,797
FC_Surprise_T1_100_5_udq_500.lq,FC_Surprise_T1_100_5_udq_500_lq,"information,symbolic",2404,797
FC_Surprise_T1_100_5_udq_500.uq,FC_Surprise_T1_100_5_udq_500_uq,"information,symbolic",2405,797
FC_Surprise_T1_100_5_udq_500.std,FC_Surprise_T1_100_5_udq_500_std,"information,symbolic",2406,797
FC_Surprise_T1_100_5_udq_500.tstat,FC_Surprise_T1_100_5_udq_500_tstat,"information,symbolic",2407,797
FC_Surprise_T2_20_2_udq_500.min,FC_Surprise_T2_20_2_udq_500_min,"information,symbolic",2408,798
FC_Surprise_T2_20_2_udq_500.max,FC_Surprise_T2_20_2_udq_500_max,"information,symbolic",2409,798
FC_Surprise_T2_20_2_udq_500.mean,FC_Surprise_T2_20_2_udq_500_mean,"information,symbolic",2410,798
FC_Surprise_T2_20_2_udq_500.median,FC_Surprise_T2_20_2_udq_500_median,"information,symbolic",2411,798
FC_Surprise_T2_20_2_udq_500.lq,FC_Surprise_T2_20_2_udq_500_lq,"information,symbolic",2412,798
FC_Surprise_T2_20_2_udq_500.uq,FC_Surprise_T2_20_2_udq_500_uq,"information,symbolic",2413,798
FC_Surprise_T2_20_2_udq_500.std,FC_Surprise_T2_20_2_udq_500_std,"information,symbolic",2414,798
FC_Surprise_T2_20_2_udq_500.tstat,FC_Surprise_T2_20_2_udq_500_tstat,"information,symbolic",2415,798
FC_Surprise_T2_50_3_udq_500.min,FC_Surprise_T2_50_3_udq_500_min,"information,symbolic",2416,799
FC_Surprise_T2_50_3_udq_500.max,FC_Surprise_T2_50_3_udq_500_max,"information,symbolic",2417,799
FC_Surprise_T2_50_3_udq_500.mean,FC_Surprise_T2_50_3_udq_500_mean,"information,symbolic",2418,799
FC_Surprise_T2_50_3_udq_500.median,FC_Surprise_T2_50_3_udq_500_median,"information,symbolic",2419,799
FC_Surprise_T2_50_3_udq_500.lq,FC_Surprise_T2_50_3_udq_500_lq,"information,symbolic",2420,799
FC_Surprise_T2_50_3_udq_500.uq,FC_Surprise_T2_50_3_udq_500_uq,"information,symbolic",2421,799
FC_Surprise_T2_50_3_udq_500.std,FC_Surprise_T2_50_3_udq_500_std,"information,symbolic",2422,799
FC_Surprise_T2_50_3_udq_500.tstat,FC_Surprise_T2_50_3_udq_500_tstat,"information,symbolic",2423,799
FC_Surprise_T2_100_4_udq_500.min,FC_Surprise_T2_100_4_udq_500_min,"information,symbolic",2424,800
FC_Surprise_T2_100_4_udq_500.max,FC_Surprise_T2_100_4_udq_500_max,"information,symbolic",2425,800
FC_Surprise_T2_100_4_udq_500.mean,FC_Surprise_T2_100_4_udq_500_mean,"information,symbolic",2426,800
FC_Surprise_T2_100_4_udq_500.median,FC_Surprise_T2_100_4_udq_500_median,"information,symbolic",2427,800
FC_Surprise_T2_100_4_udq_500.lq,FC_Surprise_T2_100_4_udq_500_lq,"information,symbolic",2428,800
FC_Surprise_T2_100_4_udq_500.uq,FC_Surprise_T2_100_4_udq_500_uq,"information,symbolic",2429,800
FC_Surprise_T2_100_4_udq_500.std,FC_Surprise_T2_100_4_udq_500_std,"information,symbolic",2430,800
FC_Surprise_T2_100_4_udq_500.tstat,FC_Surprise_T2_100_4_udq_500_tstat,"information,symbolic",2431,800
FC_Surprise_T2_100_5_udq_500.min,FC_Surprise_T2_100_5_udq_500_min,"information,symbolic",2432,801
FC_Surprise_T2_100_5_udq_500.max,FC_Surprise_T2_100_5_udq_500_max,"information,symbolic",2433,801
FC_Surprise_T2_100_5_udq_500.mean,FC_Surprise_T2_100_5_udq_500_mean,"information,symbolic",2434,801
FC_Surprise_T2_100_5_udq_500.median,FC_Surprise_T2_100_5_udq_500_median,"information,symbolic",2435,801
FC_Surprise_T2_100_5_udq_500.lq,FC_Surprise_T2_100_5_udq_500_lq,"information,symbolic",2436,801
FC_Surprise_T2_100_5_udq_500.uq,FC_Surprise_T2_100_5_udq_500_uq,"information,symbolic",2437,801
FC_Surprise_T2_100_5_udq_500.std,FC_Surprise_T2_100_5_udq_500_std,"information,symbolic",2438,801
FC_Surprise_T2_100_5_udq_500.tstat,FC_Surprise_T2_100_5_udq_500_tstat,"information,symbolic",2439,801
FC_Surprise_dist_5_1_m2quad_500.min,FC_Surprise_dist_5_1_m2quad_500_min,"information,symbolic",2440,802
FC_Surprise_dist_5_1_m2quad_500.max,FC_Surprise_dist_5_1_m2quad_500_max,"information,symbolic",2441,802
FC_Surprise_dist_5_1_m2quad_500.mean,FC_Surprise_dist_5_1_m2quad_500_mean,"information,symbolic",2442,802
FC_Surprise_dist_5_1_m2quad_500.median,FC_Surprise_dist_5_1_m2quad_500_median,"information,symbolic",2443,802
FC_Surprise_dist_5_1_m2quad_500.lq,FC_Surprise_dist_5_1_m2quad_500_lq,"information,symbolic",2444,802
FC_Surprise_dist_5_1_m2quad_500.uq,FC_Surprise_dist_5_1_m2quad_500_uq,"information,symbolic",2445,802
FC_Surprise_dist_5_1_m2quad_500.std,FC_Surprise_dist_5_1_m2quad_500_std,"information,symbolic",2446,802
FC_Surprise_dist_5_1_m2quad_500.tstat,FC_Surprise_dist_5_1_m2quad_500_tstat,"information,symbolic",2447,802
FC_Surprise_dist_5_tau_m2quad_500.min,FC_Surprise_dist_5_tau_m2quad_500_min,"information,symbolic",2448,803
FC_Surprise_dist_5_tau_m2quad_500.max,FC_Surprise_dist_5_tau_m2quad_500_max,"information,symbolic",2449,803
FC_Surprise_dist_5_tau_m2quad_500.mean,FC_Surprise_dist_5_tau_m2quad_500_mean,"information,symbolic",2450,803
FC_Surprise_dist_5_tau_m2quad_500.median,FC_Surprise_dist_5_tau_m2quad_500_median,"information,symbolic",2451,803
FC_Surprise_dist_5_tau_m2quad_500.lq,FC_Surprise_dist_5_tau_m2quad_500_lq,"information,symbolic",2452,803
FC_Surprise_dist_5_tau_m2quad_500.uq,FC_Surprise_dist_5_tau_m2quad_500_uq,"information,symbolic",2453,803
FC_Surprise_dist_5_tau_m2quad_500.std,FC_Surprise_dist_5_tau_m2quad_500_std,"information,symbolic",2454,803
FC_Surprise_dist_5_tau_m2quad_500.tstat,FC_Surprise_dist_5_tau_m2quad_500_tstat,"information,symbolic",2455,803
FC_Surprise_dist_10_tau_m2quad_500.min,FC_Surprise_dist_10_tau_m2quad_500_min,"information,symbolic",2456,804
FC_Surprise_dist_10_tau_m2quad_500.max,FC_Surprise_dist_10_tau_m2quad_500_max,"information,symbolic",2457,804
FC_Surprise_dist_10_tau_m2quad_500.mean,FC_Surprise_dist_10_tau_m2quad_500_mean,"information,symbolic",2458,804
FC_Surprise_dist_10_tau_m2quad_500.median,FC_Surprise_dist_10_tau_m2quad_500_median,"information,symbolic",2459,804
FC_Surprise_dist_10_tau_m2quad_500.lq,FC_Surprise_dist_10_tau_m2quad_500_lq,"information,symbolic",2460,804
FC_Surprise_dist_10_tau_m2quad_500.uq,FC_Surprise_dist_10_tau_m2quad_500_uq,"information,symbolic",2461,804
FC_Surprise_dist_10_tau_m2quad_500.std,FC_Surprise_dist_10_tau_m2quad_500_std,"information,symbolic",2462,804
FC_Surprise_dist_10_tau_m2quad_500.tstat,FC_Surprise_dist_10_tau_m2quad_500_tstat,"information,symbolic",2463,804
FC_Surprise_dist_20_tau_m2quad_500.min,FC_Surprise_dist_20_tau_m2quad_500_min,"information,symbolic",2464,805
FC_Surprise_dist_20_tau_m2quad_500.max,FC_Surprise_dist_20_tau_m2quad_500_max,"information,symbolic",2465,805
FC_Surprise_dist_20_tau_m2quad_500.mean,FC_Surprise_dist_20_tau_m2quad_500_mean,"information,symbolic",2466,805
FC_Surprise_dist_20_tau_m2quad_500.median,FC_Surprise_dist_20_tau_m2quad_500_median,"information,symbolic",2467,805
FC_Surprise_dist_20_tau_m2quad_500.lq,FC_Surprise_dist_20_tau_m2quad_500_lq,"information,symbolic",2468,805
FC_Surprise_dist_20_tau_m2quad_500.uq,FC_Surprise_dist_20_tau_m2quad_500_uq,"information,symbolic",2469,805
FC_Surprise_dist_20_tau_m2quad_500.std,FC_Surprise_dist_20_tau_m2quad_500_std,"information,symbolic",2470,805
FC_Surprise_dist_20_tau_m2quad_500.tstat,FC_Surprise_dist_20_tau_m2quad_500_tstat,"information,symbolic",2471,805
FC_Surprise_T1_10_1_m2quad_500.max,FC_Surprise_T1_10_1_m2quad_500_max,"information,symbolic",2472,806
FC_Surprise_T1_10_1_m2quad_500.mean,FC_Surprise_T1_10_1_m2quad_500_mean,"information,symbolic",2473,806
FC_Surprise_T1_10_1_m2quad_500.median,FC_Surprise_T1_10_1_m2quad_500_median,"information,symbolic",2474,806
FC_Surprise_T1_10_1_m2quad_500.uq,FC_Surprise_T1_10_1_m2quad_500_uq,"information,symbolic",2475,806
FC_Surprise_T1_10_1_m2quad_500.std,FC_Surprise_T1_10_1_m2quad_500_std,"information,symbolic",2476,806
FC_Surprise_T1_10_1_m2quad_500.tstat,FC_Surprise_T1_10_1_m2quad_500_tstat,"information,symbolic",2477,806
FC_Surprise_T1_10_tau_m2quad_500.min,FC_Surprise_T1_10_tau_m2quad_500_min,"information,symbolic",2478,807
FC_Surprise_T1_10_tau_m2quad_500.max,FC_Surprise_T1_10_tau_m2quad_500_max,"information,symbolic",2479,807
FC_Surprise_T1_10_tau_m2quad_500.mean,FC_Surprise_T1_10_tau_m2quad_500_mean,"information,symbolic",2480,807
FC_Surprise_T1_10_tau_m2quad_500.median,FC_Surprise_T1_10_tau_m2quad_500_median,"information,symbolic",2481,807
FC_Surprise_T1_10_tau_m2quad_500.lq,FC_Surprise_T1_10_tau_m2quad_500_lq,"information,symbolic",2482,807
FC_Surprise_T1_10_tau_m2quad_500.uq,FC_Surprise_T1_10_tau_m2quad_500_uq,"information,symbolic",2483,807
FC_Surprise_T1_10_tau_m2quad_500.std,FC_Surprise_T1_10_tau_m2quad_500_std,"information,symbolic",2484,807
FC_Surprise_T1_10_tau_m2quad_500.tstat,FC_Surprise_T1_10_tau_m2quad_500_tstat,"information,symbolic",2485,807
FC_Surprise_T1_20_tau_m2quad_500.min,FC_Surprise_T1_20_tau_m2quad_500_min,"information,symbolic",2486,808
FC_Surprise_T1_20_tau_m2quad_500.max,FC_Surprise_T1_20_tau_m2quad_500_max,"information,symbolic",2487,808
FC_Surprise_T1_20_tau_m2quad_500.mean,FC_Surprise_T1_20_tau_m2quad_500_mean,"information,symbolic",2488,808
FC_Surprise_T1_20_tau_m2quad_500.median,FC_Surprise_T1_20_tau_m2quad_500_median,"information,symbolic",2489,808
FC_Surprise_T1_20_tau_m2quad_500.lq,FC_Surprise_T1_20_tau_m2quad_500_lq,"information,symbolic",2490,808
FC_Surprise_T1_20_tau_m2quad_500.uq,FC_Surprise_T1_20_tau_m2quad_500_uq,"information,symbolic",2491,808
FC_Surprise_T1_20_tau_m2quad_500.std,FC_Surprise_T1_20_tau_m2quad_500_std,"information,symbolic",2492,808
FC_Surprise_T1_20_tau_m2quad_500.tstat,FC_Surprise_T1_20_tau_m2quad_500_tstat,"information,symbolic",2493,808
FC_Surprise_T1_50_tau_m2quad_500.min,FC_Surprise_T1_50_tau_m2quad_500_min,"information,symbolic",2494,809
FC_Surprise_T1_50_tau_m2quad_500.max,FC_Surprise_T1_50_tau_m2quad_500_max,"information,symbolic",2495,809
FC_Surprise_T1_50_tau_m2quad_500.mean,FC_Surprise_T1_50_tau_m2quad_500_mean,"information,symbolic",2496,809
FC_Surprise_T1_50_tau_m2quad_500.median,FC_Surprise_T1_50_tau_m2quad_500_median,"information,symbolic",2497,809
FC_Surprise_T1_50_tau_m2quad_500.lq,FC_Surprise_T1_50_tau_m2quad_500_lq,"information,symbolic",2498,809
FC_Surprise_T1_50_tau_m2quad_500.uq,FC_Surprise_T1_50_tau_m2quad_500_uq,"information,symbolic",2499,809
FC_Surprise_T1_50_tau_m2quad_500.std,FC_Surprise_T1_50_tau_m2quad_500_std,"information,symbolic",2500,809
FC_Surprise_T1_50_tau_m2quad_500.tstat,FC_Surprise_T1_50_tau_m2quad_500_tstat,"information,symbolic",2501,809
FC_Surprise_T2_50_tau_m2quad_500.min,FC_Surprise_T2_50_tau_m2quad_500_min,"information,symbolic",2502,810
FC_Surprise_T2_50_tau_m2quad_500.max,FC_Surprise_T2_50_tau_m2quad_500_max,"information,symbolic",2503,810
FC_Surprise_T2_50_tau_m2quad_500.mean,FC_Surprise_T2_50_tau_m2quad_500_mean,"information,symbolic",2504,810
FC_Surprise_T2_50_tau_m2quad_500.median,FC_Surprise_T2_50_tau_m2quad_500_median,"information,symbolic",2505,810
FC_Surprise_T2_50_tau_m2quad_500.lq,FC_Surprise_T2_50_tau_m2quad_500_lq,"information,symbolic",2506,810
FC_Surprise_T2_50_tau_m2quad_500.uq,FC_Surprise_T2_50_tau_m2quad_500_uq,"information,symbolic",2507,810
FC_Surprise_T2_50_tau_m2quad_500.std,FC_Surprise_T2_50_tau_m2quad_500_std,"information,symbolic",2508,810
FC_Surprise_T2_50_tau_m2quad_500.tstat,FC_Surprise_T2_50_tau_m2quad_500_tstat,"information,symbolic",2509,810
FC_Surprise_T2_100_tau_m2quad_500.min,FC_Surprise_T2_100_tau_m2quad_500_min,"information,symbolic",2510,811
FC_Surprise_T2_100_tau_m2quad_500.max,FC_Surprise_T2_100_tau_m2quad_500_max,"information,symbolic",2511,811
FC_Surprise_T2_100_tau_m2quad_500.mean,FC_Surprise_T2_100_tau_m2quad_500_mean,"information,symbolic",2512,811
FC_Surprise_T2_100_tau_m2quad_500.median,FC_Surprise_T2_100_tau_m2quad_500_median,"information,symbolic",2513,811
FC_Surprise_T2_100_tau_m2quad_500.lq,FC_Surprise_T2_100_tau_m2quad_500_lq,"information,symbolic",2514,811
FC_Surprise_T2_100_tau_m2quad_500.uq,FC_Surprise_T2_100_tau_m2quad_500_uq,"information,symbolic",2515,811
FC_Surprise_T2_100_tau_m2quad_500.std,FC_Surprise_T2_100_tau_m2quad_500_std,"information,symbolic",2516,811
FC_Surprise_T2_100_tau_m2quad_500.tstat,FC_Surprise_T2_100_tau_m2quad_500_tstat,"information,symbolic",2517,811
PH_Walker_prop_01.w_mean,PH_Walker_prop_01_w_mean,"trend",2518,812
PH_Walker_prop_01.w_median,PH_Walker_prop_01_w_median,"trend",2519,812
PH_Walker_prop_01.w_std,PH_Walker_prop_01_w_std,"trend",2520,812
PH_Walker_prop_01.w_ac1,PH_Walker_prop_01_w_ac1,"trend",2521,812
PH_Walker_prop_01.w_ac2,PH_Walker_prop_01_w_ac2,"trend",2522,812
PH_Walker_prop_01.w_tau,PH_Walker_prop_01_w_tau,"trend",2523,812
PH_Walker_prop_01.w_min,PH_Walker_prop_01_w_min,"trend",2524,812
PH_Walker_prop_01.w_max,PH_Walker_prop_01_w_max,"trend",2525,812
PH_Walker_prop_01.w_propzcross,PH_Walker_prop_01_w_propzcross,"trend",2526,812
PH_Walker_prop_01.sw_meanabsdiff,PH_Walker_prop_01_sw_meanabsdiff,"trend",2527,812
PH_Walker_prop_01.sw_taudiff,PH_Walker_prop_01_sw_taudiff,"trend",2528,812
PH_Walker_prop_01.sw_ac1rat,PH_Walker_prop_01_sw_ac1rat,"trend",2529,812
PH_Walker_prop_01.sw_minrat,PH_Walker_prop_01_sw_minrat,"trend",2530,812
PH_Walker_prop_01.sw_maxrat,PH_Walker_prop_01_sw_maxrat,"trend",2531,812
PH_Walker_prop_01.sw_propcross,PH_Walker_prop_01_sw_propcross,"trend",2532,812
PH_Walker_prop_01.sw_ansarib_pval,PH_Walker_prop_01_sw_ansarib_pval,"trend",2533,812
PH_Walker_prop_01.sw_distdiff,PH_Walker_prop_01_sw_distdiff,"trend",2534,812
PH_Walker_prop_01.res_runstest,PH_Walker_prop_01_res_runstest,"trend",2535,812
PH_Walker_prop_01.res_swss5_1,PH_Walker_prop_01_swss5_1,"trend,stationarity",2536,812
PH_Walker_prop_01.res_ac1,PH_Walker_prop_01_res_ac1,"trend",2537,812
PH_Walker_prop_05.w_mean,PH_Walker_prop_05_w_mean,"trend",2538,813
PH_Walker_prop_05.w_median,PH_Walker_prop_05_w_median,"trend",2539,813
PH_Walker_prop_05.w_std,PH_Walker_prop_05_w_std,"trend",2540,813
PH_Walker_prop_05.w_ac1,PH_Walker_prop_05_w_ac1,"trend",2541,813
PH_Walker_prop_05.w_ac2,PH_Walker_prop_05_w_ac2,"trend",2542,813
PH_Walker_prop_05.w_tau,PH_Walker_prop_05_w_tau,"trend",2543,813
PH_Walker_prop_05.w_min,PH_Walker_prop_05_w_min,"trend",2544,813
PH_Walker_prop_05.w_max,PH_Walker_prop_05_w_max,"trend",2545,813
PH_Walker_prop_05.w_propzcross,PH_Walker_prop_05_w_propzcross,"trend",2546,813
PH_Walker_prop_05.sw_meanabsdiff,PH_Walker_prop_05_sw_meanabsdiff,"trend",2547,813
PH_Walker_prop_05.sw_taudiff,PH_Walker_prop_05_sw_taudiff,"trend",2548,813
PH_Walker_prop_05.sw_ac1rat,PH_Walker_prop_05_sw_ac1rat,"trend",2549,813
PH_Walker_prop_05.sw_minrat,PH_Walker_prop_05_sw_minrat,"trend",2550,813
PH_Walker_prop_05.sw_maxrat,PH_Walker_prop_05_sw_maxrat,"trend",2551,813
PH_Walker_prop_05.sw_propcross,PH_Walker_prop_05_sw_propcross,"trend",2552,813
PH_Walker_prop_05.sw_ansarib_pval,PH_Walker_prop_05_sw_ansarib_pval,"trend",2553,813
PH_Walker_prop_05.sw_distdiff,PH_Walker_prop_05_sw_distdiff,"trend",2554,813
PH_Walker_prop_05.res_runstest,PH_Walker_prop_05_res_runstest,"trend",2555,813
PH_Walker_prop_05.res_swss5_1,PH_Walker_prop_05_swss5_1,"trend,stationarity",2556,813
PH_Walker_prop_05.res_ac1,PH_Walker_prop_05_res_ac1,"trend",2557,813
PH_Walker_prop_09.w_mean,PH_Walker_prop_09_w_mean,"trend",2558,814
PH_Walker_prop_09.w_median,PH_Walker_prop_09_w_median,"trend",2559,814
PH_Walker_prop_09.w_std,PH_Walker_prop_09_w_std,"trend",2560,814
PH_Walker_prop_09.w_ac1,PH_Walker_prop_09_w_ac1,"trend",2561,814
PH_Walker_prop_09.w_ac2,PH_Walker_prop_09_w_ac2,"trend",2562,814
PH_Walker_prop_09.w_tau,PH_Walker_prop_09_w_tau,"trend",2563,814
PH_Walker_prop_09.w_min,PH_Walker_prop_09_w_min,"trend",2564,814
PH_Walker_prop_09.w_max,PH_Walker_prop_09_w_max,"trend",2565,814
PH_Walker_prop_09.w_propzcross,PH_Walker_prop_09_w_propzcross,"trend",2566,814
PH_Walker_prop_09.sw_meanabsdiff,PH_Walker_prop_09_sw_meanabsdiff,"trend",2567,814
PH_Walker_prop_09.sw_taudiff,PH_Walker_prop_09_sw_taudiff,"trend",2568,814
PH_Walker_prop_09.sw_ac1rat,PH_Walker_prop_09_sw_ac1rat,"trend",2569,814
PH_Walker_prop_09.sw_minrat,PH_Walker_prop_09_sw_minrat,"trend",2570,814
PH_Walker_prop_09.sw_maxrat,PH_Walker_prop_09_sw_maxrat,"trend",2571,814
PH_Walker_prop_09.sw_propcross,PH_Walker_prop_09_sw_propcross,"trend",2572,814
PH_Walker_prop_09.sw_ansarib_pval,PH_Walker_prop_09_sw_ansarib_pval,"trend",2573,814
PH_Walker_prop_09.sw_distdiff,PH_Walker_prop_09_sw_distdiff,"trend",2574,814
PH_Walker_prop_09.res_runstest,PH_Walker_prop_09_res_runstest,"trend",2575,814
PH_Walker_prop_09.res_swss5_1,PH_Walker_prop_09_swss5_1,"trend,stationarity",2576,814
PH_Walker_prop_09.res_ac1,PH_Walker_prop_09_res_ac1,"trend",2577,814
PH_Walker_prop_11.w_mean,PH_Walker_prop_11_w_mean,"trend",2578,815
